row ID,row m/z,row retention time,Dta-ap Peak area,Dbh-w Peak area,Dax-tl Peak area,Dgr-ap Peak area,Dfe-w Peak area,Dgem-w Peak area,Dgi-w Peak area,Dac-tl Peak area,Dyu-w Peak area,Dau-tl Peak area,Dre-tl Peak area,Dpa-tl Peak area,Dpe-w Peak area,Dat-ls Peak area,Dki-w Peak area,Dho-w Peak area,Dde-w Peak area,Dod-fr Peak area,Dod-b Peak area,Dod-l Peak area,Dod-r Peak area,Dod-s Peak area,Dje-fr Peak area,Dje-ft Peak area,Dge-fr Peak area,Dps-fr Peak area,Dps-ft Peak area,Dpo-fr Peak area,Dpo-l Peak area,Dpo-s Peak area,Wdo-w Peak area,Wla-w Peak area,Wsc-w Peak area,Wpi-w Peak area,Wli-w Peak area,Wpa-w Peak area,Win-l Peak area,Win-s Peak area,Wca-w Peak area,Wal-w Peak area,Wli-ap Peak area,Wli-r Peak area,Wst-w Peak area,Wnu-w Peak area,Wlu-w Peak area,Wmi-tl Peak area,Wde-w Peak area,Wtr Peak area,Ega-w Peak area,Eal-w Peak area,Ech-ft Peak area,Ech-b Peak area,Ech-l Peak area,Ech-s Peak area,Ech-fr Peak area,Sch-r Peak area
4692,520.3636169,10.326757,0,0,0,0,0,0,0,0,0,804069.681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366876.1656,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4693,509.2176819,2.9353953,0,0,0,0,0,0,0,0,0,459874.5977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4694,312.2166634,3.229728125,0,0,0,0,0,0,0,0,0,1295637.171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203323.7312,0,0,1329443.034,0,0,0,1216083.708,0,0
4695,518.3480225,6.3225921,0,0,0,0,0,0,0,0,0,1321757.415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4696,558.3063965,3.9998475,0,0,0,0,0,0,0,0,0,8370776.216,0,0,0,0,0,1.45E+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4697,487.3057048,10.976154,0,0,0,0,0,0,0,0,0,454265.0103,0,0,0,0,0,260052.9752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7825451.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4698,640.3107117,3.96656617,0,0,0,0,0,0,0,0,0,317535.6484,0,0,0,0,0,1.04E+07,3518453.166,0,0,0,0,158327.0757,0,0,0,0,0,0,0,0,0,0,1673602.347,0,677656.3515,0,0,0,0,0,1132966.892,7669339.654,0,0,1.18E+07,0,3.43E+08,0,0,0,0,0,0,0,0,0
4699,312.2167511,3.6400822,0,0,0,0,0,0,0,0,0,319759.4286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,549157.1841,0,0
4700,916.6558736,12.65352275,0,0,0,0,0,0,0,0,0,739378.1763,369265.9864,0,0,2229639.557,1.95E+07,1.90E+07,2.06E+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.89E+07,2.22E+07,2.39E+07,1.94E+07,0,2.26E+07,2.06E+07,0,0,0,0,0
4701,471.2741623,8.752398625,0,0,0,0,0,0,0,0,0,727358.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1667174.734,9495937.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,691565.2375,0
4702,537.2853394,8.376498,0,0,0,0,0,0,0,0,0,658645.2548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4703,467.3151245,7.06985355,0,0,0,0,0,0,0,0,0,7001707.53,0,0,0,0,0,219104.5239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4704,354.9320068,5.5751542,0,0,0,0,0,1164819.97,0,0,0,1918744.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4705,417.1546936,3.2692797,0,0,0,0,0,0,0,0,0,1569125.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4706,451.2841949,10.623074,0,0,0,0,0,0,0,0,0,1040383.094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,391530.341,0,0,0,1749030.145,0,0,0,0,0,0,0
4707,546.3424479,5.996044633,0,0,0,0,0,0,0,0,0,4245597.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3683920.25,0,0,0,2824016.583,0,0,0,0,0,0,0
4708,537.2858887,8.4392591,0,0,0,0,0,0,0,0,0,851282.3709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4709,497.2888489,8.694539,0,0,0,0,0,0,0,0,0,1855057.329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,854110.8716,0,0,0,0,0,0,0
4710,501.3204324,11.90190529,0,0,0,0,0,0,0,0,0,676764.4442,0,0,0,0,0,596988.8999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6810022.967,317074.1962,0,0,0,0,0,0,0,1.09E+08,1.45E+07,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02E+07
4711,798.2923279,0.77848965,0,0,0,0,0,0,0,0,0,1196328.812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4712,493.2589722,5.411774,0,0,0,0,0,0,0,0,0,384226.3254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4713,727.3685059,11.432614,0,0,0,0,0,0,0,0,0,1107494.931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25E+07,1395905.251,0,5726488.009,0,0,0,0,6177461.472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4714,747.3352295,9.96329386,0,0,0,0,0,0,0,0,0,396820.5416,0,0,0,258419.0522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1442362.856,0,0,641278.1715,0,0,0,0,821985.2645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4715,507.3102875,7.81680235,0,0,0,0,0,0,0,0,0,337190.3251,0,0,0,0,0,0,0,0,0,0,0,697862.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4716,802.3658752,2.3748621,0,0,0,0,0,0,0,0,0,317216.1028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4717,523.3068542,9.4499015,0,0,0,0,0,0,0,0,0,352027.9173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4718,888.5985184,14.7866665,0,0,0,0,0,0,0,0,0,2918721.117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4820768.604,0,0,0,0,0,0,0,4375745.804,0,1.51E+07,0,0,0,0,0,0,0,0,0,0,0,0,0
4719,915.2468567,2.1735157,0,0,0,0,0,0,0,0,0,1010372.952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2102962.215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4720,353.1014843,2.810194387,0,0,0,0,0,0,0,0,0,600309.7809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295017.035,0,7564481.854,0,0,0,0,0,2.73E+07,0,3870179.572,1223924.506,0,0,0,219748.1271,2.28E+07,0,0,0,0,0,0,0,0,0
4721,357.1330973,5.876075667,0,0,0,2346974.42,0,0,0,0,0,800360.7061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.61E+07,0,0,0,0,0,0,0,0,0,0
4722,628.3735657,10.008599,0,0,0,0,0,0,0,0,0,268789.4799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4723,539.3001404,4.8859611,0,0,0,0,0,0,0,0,0,1078588.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4724,548.3580526,4.6444546,0,0,0,0,0,0,0,0,0,6004635.371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75E+07,0,0,0,395707.8793,0,0,0,0,0,0,0
4725,461.0871582,3.2071588,0,0,0,0,0,0,0,0,0,359166.2243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4726,501.2846476,4.691302633,0,0,0,0,0,0,0,0,0,363594.0415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280688.4748,0,0,0,322226.8569,0,0,0,0,0,0,0
4727,473.2900238,4.535027033,0,0,0,0,0,0,0,0,0,495299.7377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,488776.7973,3369472.223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4728,645.2677002,5.6093669,0,0,0,0,0,0,0,0,0,665421.9152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4729,652.4997491,13.14844322,0,0,0,0,0,0,0,0,0,582700.5399,0,0,0,0,5041361.052,2858558.753,5172803.931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.57E+07,1.98E+07,3037630.923,0,2902520.852,4178487.695,0,0,0,0,0
4730,453.2996775,8.4223988,0,0,0,0,0,0,0,0,0,1778023.998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,877316.5377,0,0,0,1266514.582,0,0,0,0,0,0,0
4731,954.6179025,13.86827271,0,0,0,0,0,0,0,0,0,363673.8373,0,1065856.333,0,844174.9981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.43E+07,0,0,1246220.461,0,0,0,0,8017497.469,0,0,0,0,0,0,0,0,0,199817.8086,0,0,0,0,0,0,0
4732,654.3277791,5.410745967,0,0,0,0,0,0,0,0,0,642755.7014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270580.7848,0,0,0,0,0,0,0,0,0,0,0,0,0,387276.5092,0,0,0,0,0,0,0,0,0
4733,671.1976929,0.74731625,0,0,0,0,0,0,0,0,0,1258341.757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4734,493.2574209,5.158142533,0,0,0,0,0,0,0,0,0,1423913.233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2343718.842,1054873.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4735,557.1448059,4.33559834,0,0,0,0,0,0,0,0,0,288289.7726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5043454.385,0,0,0,0,0,0,0,427623.9247,0,0,0,374184.7842,0,0,0,0,0,0,0,0,0,0,0,0,0,7679320.9
4736,514.3564453,11.48143,0,0,0,0,0,0,0,0,0,373792.3604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4737,357.2994995,12.087637,0,0,0,0,0,0,0,0,0,637878.557,552874.6112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188255.7467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1672205.905,0,0
4738,486.3210068,8.99602905,0,0,0,0,0,0,0,0,0,627857.2427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,784111.3497,0,0,0,0,0,0,0,0,0,0,0
4739,696.5424228,13.74033767,0,0,0,0,0,0,0,0,0,1247270.468,2154978.272,0,0,0,0,0,0,0,0,0,0,679680.0249,0,0,0,0,0,3829107.523,0,0,0,0,0,0,0,0,0,0,189601.3289,0,0,0,0,0,0,7587192.961,1.10E+07,0,0,0,1041944.84,0,0,379866.2701,0,0
4740,445.3667973,13.15509886,0,0,0,3496975.173,0,3.04E+07,0,0,0,622282.6127,0,0,0,0,0,0,0,0,2039661.999,0,0,0,0,0,1247080.498,0,0,0,0,2294059.741,1864927.299,0,0,0,902489.8063,0,0,0,2255382.928,0,0,538698.7304,1419494.955,0,2024181.376,1467746.181,563273.3677,1795666.991,319952.7394,864185.4816,4871055.394,0,4.64E+07,8615072.104,1.73E+07,0
4741,313.1797409,7.12129175,0,0,0,0,0,3030742.049,0,0,0,387186.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4742,560.3218384,2.75366695,0,0,0,0,0,0,0,0,0,1889235.406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5761634.644,0,0,0,0,0,0,0,0,0,0,0
4743,520.4365234,14.01575383,0,0,0,0,0,0,0,0,0,2220260.263,0,0,0,0,5718290.585,0,0,0,0,0,0,0,494160.1883,0,0,0,0,0,0,0,0,0,0,0,0,3308432.145,0,0,0,0,811007.0971,0,0,0,0,0,0,0,0,0,0,0,1662463.515,0,0,0
4744,537.2861938,6.9643235,0,0,0,0,0,0,0,0,0,1887881.242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1377601.635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4745,485.2545929,6.4549115,0,0,0,0,0,0,0,0,0,936074.0632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4746,527.2644577,4.6086085,0,0,0,0,0,0,0,0,0,5354204.621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.32E+07,4468562.881,0,0,0,0,5096254.521,0,0,0,0,0,0,0,0,0
4747,395.3664703,11.72961353,0,0,0,2773675.618,0,2763060.689,0,0,0,813051.5252,515663.0609,0,0,2703658.907,0,0,0,0,0,423545.0322,0,5149009.828,0,0,0,0,0,3237981.567,0,0,2680847.055,0,0,2842145.638,0,5734637.011,6007890.931,5403720.947,0,4339714.091,1895482.764,0,0,1024351.118,0,951921.8095,0,0,0,0,2241180.095,1018121.955,0,0,0,0
4748,357.1328964,3.256833775,0,0,0,0,0,0,0,0,0,533863.6422,0,0,0,0,0,0,0,0,0,306939.7402,0,0,329841.0201,0,0,0,0,0,1989926.564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4749,497.2894287,5.455613033,0,0,0,0,0,0,0,0,0,2128940.916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,549618.7847,0,0,3034386.03,0,0,0,0,0,0,0,0,0,0,0
4750,511.2694794,7.15220742,0,0,0,0,0,233852.2461,0,0,0,1663546.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.58E+07,1896013.382,0,0,0,0,888579.2185,0,0,0,0,0,0,0,0,0
4751,817.5556946,5.1143051,0,0,0,0,0,0,0,0,0,7712409.788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4752,543.4620944,12.51243055,0,0,0,0,0,0,0,0,0,329532.8429,0,0,0,0,0,0,0,0,606952.0375,282281.8915,0,0,390545.7417,0,834066.0279,0,0,0,0,629396.8838,0,1131048.575,4610570.085,0,0,934450.0132,719318.6844,0,0,0,1.65E+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4753,313.1799622,5.8871632,0,0,0,0,0,0,0,0,0,419058.0547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4754,392.2052917,1.550756,0,0,0,0,0,0,0,0,0,223445.4455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4755,485.3253886,5.7436468,0,0,0,0,0,0,0,0,0,934627.1532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,601892.4679,627659.1798,0,0,0,0,0,0,0,0,0,0
4756,521.2902222,8.6100823,0,0,0,0,0,0,0,0,0,967710.5547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4757,436.2325694,1.466813733,0,0,0,0,0,0,0,0,0,514169.2348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,716838.069,0,0,0,0,0,3071751,0,0,0
4758,850.5830688,13.98485767,0,0,0,0,0,0,0,0,0,2166869.808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5676414.263,2.52E+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4759,544.3275859,3.462000467,0,0,0,0,0,985386.6411,0,0,0,5272799.864,0,0,0,0,0,325777.9951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4760,463.1241684,1.291306772,0,0,0,0,0,247468.5381,0,0,0,1162079.461,0,0,0,0,0,0,0,0,0,1761002.721,0,0,2.36E+07,0,0,0,0,0,0,0,1.02E+08,0,0,2875843.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4761,562.3015747,3.614751967,0,0,0,0,0,0,0,0,0,9108198.315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,462770.9027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3492015.686,0
4762,534.3799438,7.48638985,0,0,0,0,0,0,0,0,0,1404687.805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,620695.4175,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4763,501.2608337,9.83919685,0,0,0,0,0,0,0,0,0,491895.4364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,539625.2768,0,0,0,0,0,0,0
4764,615.1144348,5.97100884,0,0,0,0,0,0,0,0,0,298174.5165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.85E+07,0,0,3.58E+07,0,0,0,0,1.01E+07,3842711.843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4765,506.3846893,14.7655612,0,0,0,0,0,0,0,0,0,269927.626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,568039.269,0,0,0,0,0,0,0,0,0,0,0,0,0,456763.5447,173222.2363,0,2697113.648
4766,516.3692627,8.9093665,0,0,0,0,0,0,0,0,0,960636.1795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4767,516.365509,8.842979,0,0,0,0,0,0,0,0,0,277745.4925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4768,505.292511,10.9589475,0,0,0,0,0,0,0,0,0,932876.3607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,935228.2836,0,0,0,0,0,0,0
4769,518.3824158,12.73724067,0,0,0,0,0,0,0,0,0,694927.0521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3131386.919,0,0,0,0,2607139.987,0,0,0,0,0,0,0,0,0
4770,625.1540324,1.2007436,0,0,0,0,0,0,0,0,0,401053.7532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3378323.447,0,0,2.84E+07,0
4771,509.2542485,5.856801357,0,0,0,0,0,4795088.107,0,0,0,2265931.821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441411.1714,1205132.713,0,0,0,0,0,0,0,1.53E+07,2000190.559,0,0,0,0,227273.9485,0,0,0,0,0,0,0,0,0
4772,578.3322296,5.3287651,0,0,0,0,0,0,0,0,0,1699050.988,0,0,0,0,0,0,0,0,236597.9652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4773,562.3383789,6.0845267,0,0,0,0,0,0,0,0,0,1737189.075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4774,608.3850653,1.002860104,0,0,0,0,0,0,0,0,0,623961.4415,0,355193.9847,0,318213.5059,979776.2394,0,0,0,341559.8915,0,0,0,767023.5412,0,2570222.963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1978746.571,1593334.05,826827.0245,0,0,0,0,0,2168448.608,0,0
4775,696.5405487,14.8222456,0,0,0,2538105.048,0,0,0,0,0,550038.9073,6757454.558,480926.5832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1498767.481,0,0,0,0,0,0,1049574.52,390624.0362,0,0,0,0,2.82E+07,6142860.924,0,0,0,0,0,0,0,2808860.867,0,0
4776,317.0651805,2.11593125,0,0,0,0,0,0,0,0,0,206011.7754,0,0,0,0,0,0,0,0,1546822.42,0,0,0,0,0,327304.1974,0,0,0,0,0,1892660.667,0,0,0,0,0,0,0,0,0,1.34E+07,0,0,0,0,0,1.64E+07,0,0,0,0,0,0,0,0,0
4777,467.3153458,4.8980722,0,0,0,0,0,0,0,0,0,703697.4893,0,0,0,0,6328960.749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4778,550.3742574,4.581456067,0,0,0,0,0,0,0,0,0,2196325.613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221546.5326,0,0,0,0,604738.741,0,0,0,0,0,0,0,0,0
4779,497.2868347,3.5733201,0,0,0,0,0,0,0,0,0,269399.9355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257860.8601,0,0,0,0,0,0,0,0,0,0,0
4780,512.3366165,8.88357575,0,0,0,0,0,0,0,0,0,751802.105,0,0,0,0,0,441223.7721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,627739.4266,0,0,0,430928.1091,0,0,0,0,0,0,0
4781,537.2840576,5.9845803,0,0,0,0,0,0,0,0,0,1136237.594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4782,640.3108826,5.100493378,0,0,0,0,0,0,0,0,0,490362.2072,0,0,0,0,0,239794.5543,198233.3238,0,0,0,0,0,0,0,2670221.551,0,0,0,0,0,0,0,3247200.881,0,4869731.408,0,0,0,0,0,1.34E+07,1.86E+07,0,0,2632595.588,0,0,0,0,0,0,0,0,0,0,0
4783,640.3111084,3.43555414,0,0,0,0,0,0,0,0,0,232818.4547,0,0,0,0,0,559477.9342,0,0,0,0,0,0,0,0,2.06E+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237547.9526,0,3.70E+07,0,0,0,0,0,0,0,0,0
4784,499.3044205,6.3134776,0,0,0,0,0,0,0,0,0,5089042.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1640627.322,0,0,0,0,0,0,0
4785,548.3582764,3.92436865,0,0,0,0,0,0,0,0,0,423295.0539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295759.6784,0,0,0,0,0,0,0
